"id","residenceId","buildingId","documentType","filetype","documentType","url"
3658424,,59483318,inspection,pdf,inspection,https://documents.bcdn.se/81/e3/24ce250b10ff/Besiktningsprotokoll.pdf
3658459,3331561,59483025,inspection,pdf,inspection,https://documents.bcdn.se/48/d8/a5ae8eeb6c7b/besiktningsprotokoll.pdf
3658460,3331561,59483025,inspection,pdf,inspection,https://documents.bcdn.se/2a/84/1aa41185000e/info-tillhorande-besiktningsprotokoll.pdf
3658467,1809723,59561341,inspection,pdf,inspection,https://documents.bcdn.se/1f/4c/945f80315ad6/.pdf
3658469,2541213,59483472,inspection,pdf,inspection,https://documents.bcdn.se/35/16/7170e5689c6b/besiktningsprotokoll.pdf
3658486,2083317,59482227,inspection,pdf,inspection,https://documents.bcdn.se/1c/f9/15dad0a02c75/Överlåtelsebesiktning_nivå_II.pdf
3658505,1835170,59483549,inspection,pdf,inspection,https://documents.bcdn.se/22/69/02965462cf7d/besiktningsprotokoll.pdf
3658524,3296400,59482791,inspection,pdf,inspection,https://documents.bcdn.se/b1/c3/e1b2404af111/besiktningsutlatande.pdf
3658546,4289670,59484852,inspection,pdf,inspection,https://documents.bcdn.se/a1/47/be568d27157b/bb269580-c105-11ef-8880-1b4420b039a9.pdf
3658563,2384109,56245513,inspection,pdf,inspection,https://documents.bcdn.se/7b/b1/a1c1cf7cebff/besiktningsprotokoll_varudeklarerat.pdf
3658570,3081071,58302893,inspection,pdf,inspection,https://documents.bcdn.se/8c/12/0d2d34f81d4d/besiktningsprotokoll.pdf
3658575,3693479,59484943,inspection,pdf,inspection,https://documents.bcdn.se/2b/91/ac421227359c/besiktningsprotokoll.pdf
3658587,2441375,59486517,inspection,pdf,inspection,https://documents.bcdn.se/31/50/6da981e002e8/Överlåtelsebesiktning_stenso_tega_ngen170.pdf
3658592,3116112,2443954,inspection,pdf,inspection,https://documents.bcdn.se/29/80/7483b10a8402/besiktningsprotokoll_norra_fiskebäcksvägen_234.pdf
3658593,2405286,59484936,inspection,pdf,inspection,https://documents.bcdn.se/d1/bf/157e37e91ee0/766c3e80-c129-11ef-8880-1b4420b039a9.pdf
3658596,3312793,59490915,inspection,pdf,inspection,https://documents.bcdn.se/31/1d/1a98fbd78307/besiktningsutlatande.pdf
3658614,1862806,2396094,inspection,pdf,inspection,https://documents.bcdn.se/8d/72/f57f7737a229/DOK9C9AED591031440495619B215DDFBD62_20241211160131.pdf
3658621,2482520,57673212,inspection,pdf,inspection,https://documents.bcdn.se/4a/06/fbff5053c70a/Överlåtelsebesiktning.pdf
3658633,199690,2710056,inspection,pdf,inspection,https://documents.bcdn.se/56/31/0a080c4a4b86/8127255.pdf
3658643,2829084,,inspection,pdf,inspection,https://documents.bcdn.se/9c/16/ed0b5f4f8e44/CFIL5J5SB9205039F8GUpdf
3658645,4255303,57329128,inspection,pdf,inspection,https://documents.bcdn.se/b2/15/a1ac8911c8b2/varudeklarerat_besiktningsprotokoll.pdf
3658657,3359735,59485750,inspection,pdf,inspection,https://documents.bcdn.se/a7/4b/0cb560e614cd/besiktningsprotokoll.pdf
3658667,3733079,,inspection,pdf,inspection,https://documents.bcdn.se/56/89/1c1f1d806157/.pdf
3658669,2498261,59488604,inspection,pdf,inspection,https://documents.bcdn.se/d7/ef/2f50ed0d0747/besiktningsprotokoll.pdf
3658684,3692315,59487351,inspection,pdf,inspection,https://documents.bcdn.se/e5/72/87ead4541d4e/besiktningsprotokoll.pdf
3658687,1540407,59490285,inspection,pdf,inspection,https://documents.bcdn.se/67/ed/ffcd8618811e/8119876.pdf
3658690,2009963,59565221,inspection,pdf,inspection,https://documents.bcdn.se/9e/0f/cd65edd51a6d/besiktningsprotokoll_varudeklarerat.pdf
3658698,2559763,59571159,inspection,pdf,inspection,https://documents.bcdn.se/14/69/81edf4e399c4/.pdf
3658701,4072172,,inspection,pdf,inspection,https://documents.bcdn.se/64/0f/08d3f557e2e9/varudeklarerat_besiktning.pdf
3658732,2981266,59224477,inspection,pdf,inspection,https://documents.bcdn.se/0f/93/0f5777edb565/8156517.pdf
3658743,2107589,59491968,inspection,pdf,inspection,https://documents.bcdn.se/3f/cb/ac3beb77682a/besiktningsprotokoll.pdf
3658755,2373398,,inspection,pdf,inspection,https://documents.bcdn.se/63/65/d35961f3156b/8095281.pdf
3658768,3699075,59493596,inspection,pdf,inspection,https://documents.bcdn.se/3e/70/56845cb484cf/ba9040a0-bdde-11ef-aa46-17d54177c121.pdf
3658773,3733895,59496261,inspection,pdf,inspection,https://documents.bcdn.se/d1/bf/4292cd9c61a9/8137617.pdf
3658777,2408069,,inspection,pdf,inspection,https://documents.bcdn.se/b7/9b/5888d7c708aa/8152553.pdf
3658780,2203604,59496260,inspection,pdf,inspection,https://documents.bcdn.se/95/b6/c75f9d7f9711/8149874.pdf
3658792,3663461,59497048,inspection,pdf,inspection,https://documents.bcdn.se/9e/00/7f88d45d9b78/.pdf
3658809,2274591,59499480,inspection,pdf,inspection,https://documents.bcdn.se/28/c9/9052da87212c/.pdf
3658817,2280065,,inspection,pdf,inspection,https://documents.bcdn.se/93/7f/64220490d2b2/.pdf
3658824,1818343,34986654,inspection,pdf,inspection,https://documents.bcdn.se/a7/55/2568db651971/.pdf
3658847,2496092,,inspection,pdf,inspection,https://documents.bcdn.se/4c/f4/be87c5f127d0/besiktningsprotokoll_gra_varegatan_15.pdf
3658850,1997198,59501371,inspection,pdf,inspection,https://documents.bcdn.se/35/7f/504282765835/besiktningsprotokoll.pdf
3658873,2110965,59501441,inspection,pdf,inspection,https://documents.bcdn.se/d6/af/647e6de645fe/Besiktningsprotokoll.pdf
3658877,2902949,59502428,inspection,pdf,inspection,https://documents.bcdn.se/28/eb/4b93ed3aa7e0/8124871.pdf
3658894,2543000,59505087,inspection,pdf,inspection,https://documents.bcdn.se/26/38/5a8dfa00f28e/ob_kompaniet_16.pdf
3658904,2368724,,inspection,pdf,inspection,https://documents.bcdn.se/40/75/9619ff895816/8127509.pdf
3658920,1670526,58868624,inspection,pdf,inspection,https://documents.bcdn.se/df/b8/38138903b4db/Besiktningsprotokoll.pdf
3658934,3659898,55210328,inspection,pdf,inspection,https://documents.bcdn.se/64/e1/aa3449c3169a/CFIL5J4I8267PQTJHQ9I.pdf
3658938,1583245,,inspection,pdf,inspection,https://documents.bcdn.se/00/78/bdd7d1f14c30/Överlåtelsebesiktning.pdf
3658952,1913652,59508055,inspection,pdf,inspection,https://documents.bcdn.se/47/b5/049329f24e22/0e16f6c0-b799-11ef-aa46-17d54177c121.pdf
3658961,2166792,,inspection,pdf,inspection,https://documents.bcdn.se/a4/a3/963b601e2351/MDcwNnwwMDAwMDAwMDIwM3w1OA..pdf
3658962,2197340,58980089,inspection,pdf,inspection,https://documents.bcdn.se/19/28/75ed61fc4282/8cec4e00-c388-11ef-9514-6753fa937e94.pdf
3658964,2792728,34004800,inspection,pdf,inspection,https://documents.bcdn.se/94/0d/9067ad5eacb2/hylte_landeryd_25-1_overlatelsebesiktning_-_saljare.pdf
3658972,2412531,,inspection,pdf,inspection,https://documents.bcdn.se/16/bc/681004b0de98/DOKE990E9B74DA843ED88A2AC0EFBBAA847.pdf
3658975,2255287,2347813,inspection,pdf,inspection,https://documents.bcdn.se/2e/d2/8830f402f702/Besiktningsprotokoll_Svarttorp_16.pdf
3658978,2001681,59508555,inspection,pdf,inspection,https://documents.bcdn.se/62/f9/87d494f2be20/DOK8576CC1082E44B20AC735963B2B5D3CA.pdf
3658984,2941080,59508356,inspection,pdf,inspection,https://documents.bcdn.se/27/a5/f1e362d11744/DOK83E2F8E3C1884A24979ED75A77ACE4E2.pdf
3658989,1739889,59507618,inspection,pdf,inspection,https://documents.bcdn.se/fc/10/c3e8468c5a4d/.pdf
3659011,1947698,59508829,inspection,pdf,inspection,https://documents.bcdn.se/eb/3f/d1ee16820688/.pdf
3659014,2020776,,inspection,pdf,inspection,https://documents.bcdn.se/c7/3c/643ac172c7f3/945750c0-a8d7-11ef-9cc4-b5e192fac980.pdf
3659033,3679994,59515990,inspection,pdf,inspection,https://documents.bcdn.se/bc/00/98668cae3a27/8154899.pdf
3659044,2327194,59511728,inspection,pdf,inspection,https://documents.bcdn.se/86/c7/c7baf167591a/besiktningsprotokoll.pdf
3659065,3744629,59514318,inspection,pdf,inspection,https://documents.bcdn.se/e0/82/882a92d0bab1/11095510-80cd-11ef-961c-51de7a724ebe.pdf
3659082,,59512715,inspection,pdf,inspection,https://documents.bcdn.se/3b/f3/b1a2c266d03a/CFIL5J4A17I56RDS7BD4.pdf
3659098,1857140,59515828,inspection,pdf,inspection,https://documents.bcdn.se/33/c6/75bd96d1d869/Besiktning.pdf
3659107,2239395,59513106,inspection,pdf,inspection,https://documents.bcdn.se/f3/c9/a0ed8a497404/ab4226-termiten-51-litsbyvagen-82-taby-241121_1638.pdf
3659118,2536442,59513089,inspection,pdf,inspection,https://documents.bcdn.se/c2/bf/58a06b00b5c2/.pdf
3659123,1943839,59513060,inspection,pdf,inspection,https://documents.bcdn.se/54/ea/88bda70e8367/Besiktningsprotokoll_Södra_Källtorpsvägen_48.pdf
3659134,2980842,,inspection,pdf,inspection,https://documents.bcdn.se/92/20/30e661f537c5/DOK88C47375A4CC4BCA84A0058766B4F2A9.pdf
3659141,3125903,,inspection,pdf,inspection,https://documents.bcdn.se/12/3a/57b037e28eed/DOKBECAB69BF0554480A177A3154F9A589B_20241211151457.pdf
3659167,2399820,59513894,inspection,pdf,inspection,https://documents.bcdn.se/34/c1/1b379dbb0933/Besiktning-Skogsvagen-3-OBJ18103_1716900818.pdf
3659168,3080298,59513624,inspection,pdf,inspection,https://documents.bcdn.se/55/50/b09783338100/Besiktning.pdf
3659172,1989163,59514484,inspection,pdf,inspection,https://documents.bcdn.se/c3/f0/44da9b6e9965/Besiktningsprotokoll.pdf
3659202,,,inspection,pdf,inspection,https://documents.bcdn.se/4a/d9/bb34335b9312/overlatelsebesiktning_storgatan_41a_43275_traslovslage.pdf
3659205,,,inspection,pdf,inspection,https://documents.bcdn.se/f4/3f/3cb02a935de3/sekundar_byggnad_storgatan_41a_43275_traslovslage_nytt.pdf
3659208,,,inspection,pdf,inspection,https://documents.bcdn.se/a6/bb/b742a914f6b7/besiktningsutlatande_uppmatning_bo-_och_biarea_traslovslage_1721.pdf
3659216,3089500,,inspection,pdf,inspection,https://documents.bcdn.se/ea/70/11c8d22d3dd8/Besiktning_Häradsdomare.pdf
3659226,2386731,,inspection,pdf,inspection,https://documents.bcdn.se/27/6d/ef64d5b9df56/Besiktning-OBJ18103_1948028348.pdf
3659229,3036137,59513906,inspection,pdf,inspection,https://documents.bcdn.se/f5/56/91aab9ac75a8/Besiktningsprotokoll.pdf
3659301,3035575,59239210,inspection,pdf,inspection,https://documents.bcdn.se/be/f3/20a33c5663ac/o50633-17346860231420344677.pdf
3659304,3719630,,inspection,pdf,inspection,https://documents.bcdn.se/88/6a/ba3b8dec74ae/CFIL5J6RB75LEJH626VR.pdf
3659325,1738258,59516676,inspection,pdf,inspection,https://documents.bcdn.se/7a/5d/a83d42df5e8d/bcc19c40-c444-11ef-9514-6753fa937e94.pdf
3659328,2257355,59516699,inspection,pdf,inspection,https://documents.bcdn.se/34/aa/b77aacb25c90/9ba98710-bc57-11ef-aa46-17d54177c121.pdf
3659332,2568433,,inspection,pdf,inspection,https://documents.bcdn.se/a7/e1/c0f5eb2ce4ca/0f89c9f0-bd26-11ef-a5b3-ebad2d192940.pdf
3659334,1511213,15998938,inspection,pdf,inspection,https://documents.bcdn.se/e3/d3/81416e1840de/adbdb140-b871-11ef-aa46-17d54177c121.pdf
3659356,2330902,,inspection,pdf,inspection,https://documents.bcdn.se/b3/c7/841131ce41f3/besiktningsprotokoll_rådjursstigen_8_saltsjö_boo.pdf
3659370,3711655,57935749,inspection,pdf,inspection,https://documents.bcdn.se/e5/07/9e9599504cf7/Besiktningsprotokoll.pdf
3659376,3126238,,inspection,pdf,inspection,https://documents.bcdn.se/1e/8d/5af59ce4811a/8129610.pdf
3659378,3339292,59517370,inspection,pdf,inspection,https://documents.bcdn.se/d4/95/be3944907645/DOK4C7656306EA747BA98A817EE8E13C641.pdf
3659382,1971625,59515374,inspection,pdf,inspection,https://documents.bcdn.se/74/53/6e4fd9793092/Besiktning_Tubogatan_3.pdf
3659384,3098901,59515397,inspection,pdf,inspection,https://documents.bcdn.se/ee/56/14fdc27f1789/Besiktning.pdf
3659388,2961084,57284448,inspection,pdf,inspection,https://documents.bcdn.se/7b/c7/b01cb0d69d0d/8139499.pdf
3659389,3364141,59518511,inspection,pdf,inspection,https://documents.bcdn.se/8f/ce/c715f673cc91/8032298.pdf
3659395,2432221,59518458,inspection,pdf,inspection,https://documents.bcdn.se/2e/45/42b7a5777432/.pdf
3659409,2215402,59519017,inspection,pdf,inspection,https://documents.bcdn.se/9b/c3/fe90f65e087a/8159250.pdf
3659414,3047254,59465489,inspection,pdf,inspection,https://documents.bcdn.se/dc/a3/acfe652ce014/besiktningsprotokoll.pdf
3659428,2400966,,inspection,pdf,inspection,https://documents.bcdn.se/3a/dd/496a2122eb82/varudeklarerat_besiktning.pdf
3659441,2668616,,inspection,pdf,inspection,https://documents.bcdn.se/d3/2f/e807cd1b91a5/Överlåtelsebesiktning.pdf
3659448,3297595,,inspection,pdf,inspection,https://documents.bcdn.se/dd/ff/eb1144e32a79/besiktning_vik519.pdf
3659453,1599102,57080200,inspection,pdf,inspection,https://documents.bcdn.se/b9/01/eb4bd25c1c0d/8159103.pdf
3659462,2928738,,inspection,pdf,inspection,https://documents.bcdn.se/3e/aa/ca802f5be189/CFIL5ILBC77PKQJU38PV_20241021133351.pdf
3659469,2926110,59518358,inspection,pdf,inspection,https://documents.bcdn.se/d5/10/921b131c61e3/8049498.pdf
3659489,3224093,,inspection,pdf,inspection,https://documents.bcdn.se/c3/79/c91ed1458d6e/8050659.pdf
3659501,3205965,,inspection,pdf,inspection,https://documents.bcdn.se/bb/4b/0b789d01e806/26539de0-b949-11ef-9514-6753fa937e94.pdf
3659512,3238527,59213680,inspection,pdf,inspection,https://documents.bcdn.se/90/04/fff72d39d0c2/besiktningsutla_tande.pdf
3659514,3452561,59519544,inspection,pdf,inspection,https://documents.bcdn.se/89/35/285a8fbc960e/besiktningsprotokoll.pdf
3659516,2214515,59464719,inspection,pdf,inspection,https://documents.bcdn.se/e5/c2/8cfb461a8d66/8159273.pdf
3659518,3150389,59518340,inspection,pdf,inspection,https://documents.bcdn.se/3d/cf/385b9139af03/besiktningsutlatande.pdf
3659533,3024177,,inspection,pdf,inspection,https://documents.bcdn.se/a6/76/98a3d491b0f1/8155282.pdf
3659540,3665448,59520573,inspection,pdf,inspection,https://documents.bcdn.se/55/7f/e4638a550240/Besiktning_Lädersättrav.52.pdf
3659546,3731024,59522921,inspection,pdf,inspection,https://documents.bcdn.se/78/35/da6ec311bf37/besiktningsprotokoll-ostra-banvagen-42a.pdf
3659555,2097655,47294147,inspection,pdf,inspection,https://documents.bcdn.se/90/4b/2decb088ffec/CFIL5J0RUHRJKQHPEO47.pdf
3659557,2066628,59521398,inspection,pdf,inspection,https://documents.bcdn.se/ff/4f/61a245e35ce6/besiktningsutlatande---rada-portar-85.pdf
3659558,1941786,59322183,inspection,pdf,inspection,https://documents.bcdn.se/26/96/cab4417f6d94/.pdf
3659562,3819399,,inspection,pdf,inspection,https://documents.bcdn.se/f5/e8/ea315d0b1ce9/8092130.pdf
3659563,2716091,59523603,inspection,pdf,inspection,https://documents.bcdn.se/74/1c/06b1726323db/8160297.pdf
3659569,3113049,59523631,inspection,pdf,inspection,https://documents.bcdn.se/27/3f/0fd844afd15c/8078969.pdf
3659575,1906560,59525379,inspection,pdf,inspection,https://documents.bcdn.se/75/dc/d50e3a995dea/7954563.pdf
3659579,2518130,59525725,inspection,pdf,inspection,https://documents.bcdn.se/c8/f8/61d46b61b14a/8071897.pdf
3659580,1657535,59632521,inspection,pdf,inspection,https://documents.bcdn.se/08/a1/1c99092815d8/u4839-halleborg-6-halleborgsvagen-23-vasteras-241220_1417.pdf
3659585,2992550,59524072,inspection,pdf,inspection,https://documents.bcdn.se/89/c8/a482e2acb0f2/ad77cc60-b926-11ef-8880-1b4420b039a9.pdf
3659589,2704892,59523673,inspection,pdf,inspection,https://documents.bcdn.se/c0/78/026ca95e3551/CFIL5J4AM4OUAFFQONP5.pdf
3659592,1899265,59523968,inspection,pdf,inspection,https://documents.bcdn.se/b5/74/2b46989920b9/7120e330-95d8-11ef-9304-6dd6e2c30ca8.pdf
3659595,2206471,2400276,inspection,pdf,inspection,https://documents.bcdn.se/94/61/b45b3a922e8b/3df21110-c10b-11ef-a5b3-ebad2d192940.pdf
3659604,3686754,56040533,inspection,pdf,inspection,https://documents.bcdn.se/2a/d7/11e13aa5be9f/8b03d7e0-7408-11ef-b0cc-8f05b2e25d55.pdf
3659610,4089826,59521993,inspection,pdf,inspection,https://documents.bcdn.se/3d/14/454342940838/besiktningsprotokoll.pdf
3659617,2758971,59528471,inspection,pdf,inspection,https://documents.bcdn.se/bd/49/e1066bff2b69/8156959.pdf
3659622,1716593,59525156,inspection,pdf,inspection,https://documents.bcdn.se/95/8a/07fef4bc67ac/ob_svartinge_61-27.pdf
3659625,3715855,59525185,inspection,pdf,inspection,https://documents.bcdn.se/ac/bc/c84f5edfa5d9/.pdf
3659641,3703477,2412756,inspection,pdf,inspection,https://documents.bcdn.se/1c/52/6ccdf36412b0/764b8e90-903e-11ef-9304-6dd6e2c30ca8.pdf
3659644,3119260,59525910,inspection,pdf,inspection,https://documents.bcdn.se/b9/49/d80b9acca281/8153391.pdf
3659650,1624167,59525396,inspection,pdf,inspection,https://documents.bcdn.se/b8/90/1e0d7413c2dd/8129982.pdf
3659655,1905344,,inspection,pdf,inspection,https://documents.bcdn.se/a2/84/c28cf21b47fb/8160372.pdf
3659673,2060653,59526390,inspection,pdf,inspection,https://documents.bcdn.se/5a/ec/b82175bcae20/48259ab0-bf69-11ef-aa46-17d54177c121.pdf
3659676,1859618,59526413,inspection,pdf,inspection,https://documents.bcdn.se/58/f6/a48f27886f4e/d8217c30-b247-11ef-b7a1-d39874966f6f.pdf
3659682,,59396391,inspection,pdf,inspection,https://documents.bcdn.se/1a/aa/0a4ce6a0864e/0898ccb0-bc4d-11ef-8880-1b4420b039a9.pdf
3659690,1808118,43345224,inspection,pdf,inspection,https://documents.bcdn.se/40/56/dc1edd1c8df2/8147137.pdf
3659701,3321062,,inspection,pdf,inspection,https://documents.bcdn.se/87/32/d5b80d0b9236/pilvagen-9-513-35-fristad---overlatelsebesiktning-kopklar-241129v1.pdf
3659704,3114476,,inspection,pdf,inspection,https://documents.bcdn.se/96/39/509f62d90726/8133578.pdf
3659705,2878305,59530857,inspection,pdf,inspection,https://documents.bcdn.se/48/05/03c3117c0647/7907285.pdf
3659715,2204043,59487985,inspection,pdf,inspection,https://documents.bcdn.se/fd/42/574f935045ed/8159300.pdf
3659720,2345330,,inspection,pdf,inspection,https://documents.bcdn.se/9f/13/7036b1ca8093/besiktning_varudeklarerat.pdf
3659724,2741554,59532803,inspection,pdf,inspection,https://documents.bcdn.se/b5/79/7938ac9d9b67/aprilvagen_12_halmstad.pdf
3659740,3361122,59533120,inspection,pdf,inspection,https://documents.bcdn.se/5c/b5/697a46e82e5e/8101229.pdf
3659745,2942907,,inspection,pdf,inspection,https://documents.bcdn.se/82/79/f476b09036fb/7998881.pdf
3659746,2942907,,inspection,pdf,inspection,https://documents.bcdn.se/f8/a9/989d5bc79fd4/8009910.pdf
3659761,,59391706,inspection,pdf,inspection,https://documents.bcdn.se/45/40/8c4e9d988615/varudeklarerat_besiktning.pdf
3659765,1894286,,inspection,pdf,inspection,https://documents.bcdn.se/92/0e/719bb0c62a94/DOK531DD302D517480989972811A37291A2.pdf
3659766,3698438,59533203,inspection,pdf,inspection,https://documents.bcdn.se/31/f3/25c4436ea01c/DOK0A05DB0FC2984180A1211067567EFC63.pdf
3659769,3698854,59533284,inspection,pdf,inspection,https://documents.bcdn.se/b7/f8/b9d6bbb52d96/DOKD8A94CA732BD49CEB41AE5EEF01BA140.pdf
3659775,1699246,59534731,inspection,pdf,inspection,https://documents.bcdn.se/af/77/965f672c3671/.pdf
3659786,2750200,,inspection,pdf,inspection,https://documents.bcdn.se/e8/47/a5da1af932f5/8124002.pdf
3659834,1473767,,inspection,pdf,inspection,https://documents.bcdn.se/fd/3e/4114b0dba412/o51024-17349467631664166602.pdf
3659867,3687558,59537769,inspection,pdf,inspection,https://documents.bcdn.se/c1/fd/00f96a50c6bb/Besiktningsprotokoll.pdf
3659891,1829277,58057817,inspection,pdf,inspection,https://documents.bcdn.se/ca/07/1b8fd1dbdbe7/Besiktningsprokoll.pdf
3659905,2569539,59538168,inspection,pdf,inspection,https://documents.bcdn.se/ab/e7/df1d7edf5243/DOK2EEAC77F633A4C3E82346DB6837C0D6A.pdf
3659911,1976463,2327107,inspection,pdf,inspection,https://documents.bcdn.se/b4/42/084c573d3dfe/Besiktningsprotokoll..pdf
3659912,1965240,,inspection,pdf,inspection,https://documents.bcdn.se/20/77/0dd2dcad085e/8149190.pdf
3659918,1539690,59538340,inspection,pdf,inspection,https://documents.bcdn.se/20/08/80f53b1c3276/besiktningsprotokoll.pdf
3659922,2212450,59539331,inspection,pdf,inspection,https://documents.bcdn.se/67/bb/c5c9a0026122/.pdf
3659933,4328213,59540103,inspection,pdf,inspection,https://documents.bcdn.se/7f/98/9addab747e7d/Besiktning.pdf
3659956,3203204,57216715,inspection,pdf,inspection,https://documents.bcdn.se/55/64/9c9f840da86d/besiktningsutlatande---smastugevagen-23-goteborg.pdf
3659959,2504403,59541005,inspection,pdf,inspection,https://documents.bcdn.se/83/31/cce44641d4c5/9d264980-c44e-11ef-aa46-17d54177c121.pdf
3659966,3008651,59539420,inspection,pdf,inspection,https://documents.bcdn.se/46/cc/3069de665c5d/Besiktningsprotokoll.pdf
3659973,2501682,56142405,inspection,pdf,inspection,https://documents.bcdn.se/96/75/4509ac218983/232abd20-bebb-11ef-8880-1b4420b039a9.pdf
3659974,2265364,,inspection,pdf,inspection,https://documents.bcdn.se/3d/f5/cc4818139674/varudeklarerat_besiktningsprotokoll.pdf
3659981,3663082,,inspection,pdf,inspection,https://documents.bcdn.se/be/3e/6c66cdcdf9e8/varudeklarerat_besiktning.pdf
3659996,2552544,58412689,inspection,pdf,inspection,https://documents.bcdn.se/0f/1f/da70b41cee72/ob_loddby_3-6_uppdaterad.pdf
3659998,2136207,,inspection,pdf,inspection,https://documents.bcdn.se/9d/94/c6a3c7b434e0/besiktningsprotokoll_från_220307.pdf
3660025,1482324,59542831,inspection,pdf,inspection,https://documents.bcdn.se/f0/61/26352333c8c6/8015087.pdf
3660041,1622190,2354852,inspection,pdf,inspection,https://documents.bcdn.se/4f/c0/8d01c119f8c9/gardsmygen_5_orebro_241219-16682.pdf
3660048,2563913,59541738,inspection,pdf,inspection,https://documents.bcdn.se/d0/0c/19681bbe29f5/ob_sjoboden_5.pdf
3660055,,59542478,inspection,pdf,inspection,https://documents.bcdn.se/2e/00/b54e3e56f716/8042843.pdf
3660068,3792453,57012110,inspection,pdf,inspection,https://documents.bcdn.se/6c/13/87e6038b6f1a/8099781.pdf
3660069,1512453,4156718,inspection,pdf,inspection,https://documents.bcdn.se/38/00/98c535750fe8/3884889.pdf
3660082,1853888,,inspection,pdf,inspection,https://documents.bcdn.se/17/4d/91aea3d2c4fa/8149750.pdf
3660089,3666009,59546439,inspection,pdf,inspection,https://documents.bcdn.se/fe/75/cc00d3b5638e/8127756.pdf
3660096,3696077,59546877,inspection,pdf,inspection,https://documents.bcdn.se/15/02/343fd9eda754/8081846.pdf
3660101,4289724,,inspection,pdf,inspection,https://documents.bcdn.se/56/c7/2288bbb87884/8152051.pdf
3660147,3694773,59551308,inspection,pdf,inspection,https://documents.bcdn.se/56/d3/ccb44338e176/8161808.pdf
3660160,1764827,59552015,inspection,pdf,inspection,https://documents.bcdn.se/ce/b5/826bf03b3735/0d763820-b613-11ef-aa46-17d54177c121.pdf
3660165,1597535,59553243,inspection,pdf,inspection,https://documents.bcdn.se/73/f8/91b4d87f39c5/14130_93852.pdf
3660167,1941149,,inspection,pdf,inspection,https://documents.bcdn.se/ff/cd/a67ecfdada7b/Förhandsbesiktning.pdf
3660179,2100258,57866853,inspection,pdf,inspection,https://documents.bcdn.se/f5/58/b8f9c85e18ff/DOKFBA1EB18E42149E0B6AF852A3466CF79.pdf
3660180,3758444,57862708,inspection,pdf,inspection,https://documents.bcdn.se/50/75/c590e84e50a6/document.pdf
3660190,2923535,57863116,inspection,pdf,inspection,https://documents.bcdn.se/52/31/613184af3953/8148052.pdf
3660208,2161828,,inspection,pdf,inspection,https://documents.bcdn.se/42/5c/9d1f53515b11/besiktningsprotokoll.pdf
3660210,1780416,57082424,inspection,pdf,inspection,https://documents.bcdn.se/76/f6/8ce85f8194e5/DOK2F58273A37644991810D10A91B8D59E6.pdf
3660220,3735590,59560553,inspection,pdf,inspection,https://documents.bcdn.se/46/3c/c71d6cda0743/3881041.pdf
3660232,2941870,59541182,inspection,pdf,inspection,https://documents.bcdn.se/99/4c/6fd5a2ce17f0/besiktningsprotokoll_68576142_sf_herdegatan_8_hovenäset.pdf
3660235,1690297,59562171,inspection,pdf,inspection,https://documents.bcdn.se/18/22/d6de0a99ae40/CFIL5J735IQQG5A9G64T.pdf
3660246,3734565,59563036,inspection,pdf,inspection,https://documents.bcdn.se/82/d2/83337a32c6cf/besiktningsprotokoll.pdf
3660257,2735183,,inspection,pdf,inspection,https://documents.bcdn.se/25/02/b19e1f87e829/solviksvagen-24-besiktning.pdf
3660275,1574573,,inspection,pdf,inspection,https://documents.bcdn.se/e0/2e/760c48758414/besiktning.pdf
3660304,1561663,,inspection,pdf,inspection,https://documents.bcdn.se/1e/8c/6f2d03593ba4/Besiktningsprotokoll.pdf
3660331,3736853,59562391,inspection,pdf,inspection,https://documents.bcdn.se/33/81/52cde28fc54e/Besiktningsprotokoll.pdf
3660354,1906905,59563135,inspection,pdf,inspection,https://documents.bcdn.se/62/36/944bd361b9f4/Besiktningsprotokoll.pdf
3660364,1874158,,inspection,pdf,inspection,https://documents.bcdn.se/35/b9/ff8e3f1f77b4/7984383.pdf
3660371,1593348,,inspection,pdf,inspection,https://documents.bcdn.se/7b/8b/bd4759e8a277/Besiktningsutlåtande.pdf
3660395,1626076,59565125,inspection,pdf,inspection,https://documents.bcdn.se/62/94/9d5eeaeb0ecc/734ce360-c8fb-11ef-8880-1b4420b039a9.pdf
3660400,2319850,,inspection,pdf,inspection,https://documents.bcdn.se/50/f3/e9d89ca2b448/d81c0540-c901-11ef-aa46-17d54177c121.pdf
3660403,1580301,59564007,inspection,pdf,inspection,https://documents.bcdn.se/15/ac/c91415318bbb/Besiktningsprotokoll.pdf
3660407,4064918,58980244,inspection,pdf,inspection,https://documents.bcdn.se/c6/f8/16762b069c96/besiktningsprotokoll.pdf
3660425,1640482,,inspection,pdf,inspection,https://documents.bcdn.se/e0/02/65c611bf303a/besiktningsprotokoll_68768979_sf_hemmingstorp_16_mariestad.pdf
3660433,2068124,,inspection,pdf,inspection,https://documents.bcdn.se/30/d2/927533aed46a/besiktningsprotokoll.pdf
3660446,1888467,59565222,inspection,pdf,inspection,https://documents.bcdn.se/db/7a/371cd3577ae3/f9062ab0-c8ed-11ef-9514-6753fa937e94.pdf
3660468,2824502,59565698,inspection,pdf,inspection,https://documents.bcdn.se/2a/fb/9de895c85d4e/idrottsgatan_2_farjestaden_ob_ii.pdf
3660469,,,inspection,pdf,inspection,https://documents.bcdn.se/2c/8a/4b6b846a7b18/9caa6190-c916-11ef-aa46-17d54177c121.pdf
